"Please click on 'Export Errored Rows', fix the errors and import again.",「エラーエラーのエクスポート」をクリックして、エラーを修正して再度インポートしてください。,
Please click on the following link and follow the instructions on the page. {0},次のリンクをクリックして、ページの手順に従ってください。 {0},
Please click on the following link to set your new password,新しいパスワードを設定するには、次のリンクをクリックしてください,
Please confirm your action to {0} this document.,このドキュメントに{0}にアクションを確認してください。,
Please contact your system manager to install correct version.,正しいバージョンをインストールするには、システムマネージャーに連絡してください。,
Please create Card first,最初にカードを作成してください,
Please create chart first,最初にチャートを作成してください,
Please delete the field from {0} or add the required doctype.,{0}からフィールドを削除するか、必要なDoctypeを追加してください。,
Please do not change the template headings.,テンプレートの見出しを変更しないでください。,
Please duplicate this to make changes,これを複製して変更を加えてください,
Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,ユーザー名/パスワードベースのログインを無効にする前に、少なくとも1つのソーシャルログインキーまたはLDAPまたは電子メールリンクでログインしてください。,
Please enable pop-ups,ポップアップを有効にしてください,
Please enable pop-ups in your browser,ブラウザでポップアップを有効にしてください,
Please enable {} before continuing.,継続する前に{}を有効にしてください。,
Please ensure that your profile has an email address,プロフィールにメールアドレスがあることを確認してください,
Please enter Access Token URL,アクセストークンURLを入力してください,
Please enter Authorize URL,Authorize URLを入力してください,
Please enter Base URL,ベースURLを入力してください,
Please enter Client ID before social login is enabled,ソーシャルログインが有効になる前に、クライアントIDを入力してください,
Please enter Client Secret before social login is enabled,ソーシャルログインが有効になる前に、クライアントシークレットを入力してください,
Please enter OpenID Configuration URL,OpenID構成URLを入力してください,
Please enter Redirect URL,Redirect URLを入力してください,
Please enter a valid email address.,有効なメールアドレスを入力してください。,
Please enter both your email and message so that we can get back to you. Thanks!,私たちがあなたに戻ることができるように、あなたのメールとメッセージの両方を入力してください。ありがとう！,
Please enter the password,パスワードを入力してください,
Please enter valid mobile nos,有効なモバイルNOSを入力してください,
Please enter your new password.,新しいパスワードを入力してください。,
Please enter your old password.,古いパスワードを入力してください。,
Please find attached {0}: {1},添付されている{0}を見つけてください：{1},
Please login to post a comment.,コメントを投稿するにはログインしてください。,
Please make sure the Reference Communication Docs are not circularly linked.,参照通信ドキュメントが循環的にリンクされていないことを確認してください。,
Please refresh to get the latest document.,最新のドキュメントを入手するには、更新してください。,
Please remove the printer mapping in Printer Settings and try again.,プリンター設定でプリンターマッピングを削除して、再試行してください。,
Please save before attaching.,添付する前に保存してください。,
Please save the document before assignment,割り当て前にドキュメントを保存してください,
Please save the document before removing assignment,割り当てを削除する前にドキュメントを保存してください,
Please save the report first,最初にレポートを保存してください,
Please save to edit the template.,テンプレートを編集するには保存してください。,
Please select DocType first,最初にDoctypeを選択してください,
Please select Entity Type first,最初にエンティティタイプを選択してください,
Please select Minimum Password Score,最小パスワードスコアを選択してください,
Please select X and Y fields,XおよびYフィールドを選択してください,
Please select a country code for field {1}.,フィールド{1}の国コードを選択してください。,
Please select a file first.,最初にファイルを選択してください。,
Please select a file or url,ファイルまたはURLを選択してください,
Please select a valid csv file with data,データを使用した有効なCSVファイルを選択してください,
Please select a valid date filter,有効な日付フィルターを選択してください,
Please select applicable Doctypes,該当するDoctypesを選択してください,
Please select atleast 1 column from {0} to sort/group,{0}から少なくとも1列を選択して、並べ替えてください,
Please select prefix first,最初にプレフィックスを選択してください,
Please select the Document Type.,ドキュメントタイプを選択してください。,
Please select the LDAP Directory being used,使用されているLDAPディレクトリを選択してください,
Please select {0},{0}を選択してください,
Please set Email Address,メールアドレスを設定してください,
Please set a printer mapping for this print format in the Printer Settings,この印刷形式のプリンターマッピングをプリンタの設定に設定してください,
Please set filters,フィルターを設定してください,
Please set filters value in Report Filter table.,レポートフィルターテーブルにフィルター値を設定してください。,
Please set the document name,ドキュメント名を設定してください,
Please set the following documents in this Dashboard as standard first.,このダッシュボードに、最初に標準として次のドキュメントを設定してください。,
Please set the series to be used.,使用するシリーズを設定してください。,
"Please setup SMS before setting it as an authentication method, via SMS Settings",SMS設定を介して、認証方法として設定する前にSMSをセットアップしてください,
Please setup a message first,最初にメッセージをセットアップしてください,
Please setup default outgoing Email Account from Settings > Email Account,設定>電子メールアカウントからデフォルトの送信メールアカウントをセットアップしてください,
Please setup default outgoing Email Account from Tools > Email Account,ツール>電子メールアカウントからデフォルトの送信メールアカウントをセットアップしてください,
Please specify,指定してください,
Please specify a valid parent DocType for {0},{0}の有効な親doctypeを指定してください,
Please specify at least 10 minutes due to the trigger cadence of the scheduler,スケジューラのトリガーケイデンスのため、少なくとも10分を指定してください,
Please specify the minutes offset,分オフセットを指定してください,
Please specify which date field must be checked,どの日付フィールドをチェックする必要があるかを指定してください,
Please specify which datetime field must be checked,どのDateTimeフィールドをチェックする必要があるかを指定してください,
Please specify which value field must be checked,どの値フィールドをチェックする必要があるかを指定してください,
Please try again,もう一度やり直してください,
Please update {} before continuing.,継続する前に{}を更新してください。,
Please use a valid LDAP search filter,有効なLDAP検索フィルターを使用してください,
Please use following links to download file backup.,次のリンクを使用して、ファイルバックアップをダウンロードしてください。,
Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,詳細については、https：//frappecloud.com/docs/sites/migrate-an-existing-an-existing-an-existing-site #encryption-keyをご覧ください。,
Policy URI,ポリシーURI,
Polling,ポーリング,
Popover Element,ポップオーバー要素,
Popover or Modal Description,ポップオーバーまたはモーダルの説明,
Port,ポート,
Portal Menu,ポータルメニュー,
Portal Menu Item,ポータルメニュー項目,
Portal Settings,ポータル設定,
Portrait,肖像画,
Position,位置,
Post,役職,
"Post it here, our mentors will help you out.",ここに投稿してください、私たちのメンターはあなたを助けます。,
Postal,郵便,
Postal Code,郵便番号,
Posting Timestamp,タイムスタンプの投稿,
Posts by {0},{0}による投稿,
Posts filed under {0},{0}の下に提出された投稿,
Potentially dangerous content in string literal: {0},文字列リテラルの潜在的に危険なコンテンツ：{0},
Precision,精度,
Precision should be between 1 and 6,精度は1〜6の間でなければなりません,
Predictable substitutions like '@' instead of 'a' don't help very much.,「a」の代わりに「@」のような予測可能な置換はあまり役に立ちません。,
Prefer not to say,言いたくない,
Preferred Billing Address,優先請求先住所,
Preferred Shipping Address,優先配送先住所,
Prefix,プレフィックス,
Prepared Report,準備されたレポート,
Prepared Report Analytics,準備されたレポート分析,
Prepared Report User,準備したレポートユーザー,
Prepared report render failed,準備されたレポートレンダリングは失敗しました,
Preparing Report,レポートの準備,
Prepend the template to the email message,テンプレートを電子メールメッセージに加えます,
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,ALTキーを押して、メニューとサイドバーで追加のショートカットをトリガーします,
Press Enter to save,Enterを押して保存します,
Preview,プレビュー,
Preview HTML,HTMLをプレビューします,
Preview Image,プレビュー画像,
Preview Message,プレビューメッセージ,
Preview Mode,プレビューモード,
Preview of generated names,生成された名前のプレビュー,
Preview on {0},{0}でプレビュー,
Preview type,プレビュータイプ,
Preview:,プレビュー：,
Previous,前の,
Previous Hash,前のハッシュ,
Previous Submission,以前の提出,
Primary,主要な,
Primary Address,主なアドレス,
Primary Color,原色,
Primary Contact,一次接触,
Primary Email,プライマリメール,
Primary Mobile,プライマリモバイル,
Primary Phone,主な電話,
Primary key of doctype {0} can not be changed as there are existing values.,doctype {0}の主な鍵は、既存の値があるため、変更できません。,
Print,印刷,
Print Documents,ドキュメントを印刷します,
Print Format,印刷形式,
Print Format Builder,プリントフォーマットビルダー,
Print Format Builder Beta,印刷フォーマットビルダーベータ,
Print Format Error,印刷形式エラー,
Print Format Field Template,印刷フォーマットフィールドテンプレート,
Print Format For,の印刷形式,
Print Format Help,プリント形式のヘルプ,
Print Format Type,印刷形式タイプ,
Print Format not found,印刷形式が見つかりません,
Print Format {0} is disabled,印刷形式{0}は無効です,
Print Heading,見出しを印刷します,
Print Hide,印刷隠し,
Print Hide If No Value,値がない場合は非表示を印刷します,
Print Language,印刷言語,
Print Sent to the printer!,プリンターに送信されたプリント！,
Print Server,サーバーを印刷します,
Print Settings,印刷設定,
Print Style,印刷スタイル,
Print Style Name,印刷スタイル名,
Print Style Preview,印刷スタイルのプレビュー,
Print UOM after Quantity,数量後にuomを印刷します,
Print Width,印刷幅,
"Print Width of the field, if the field is a column in a table",フィールドがテーブルの列である場合、フィールドの幅を印刷します,
Print document,ドキュメントを印刷します,
Print taxes with zero amount,ゼロの税金を印刷します,
Print with letterhead,レターヘッドで印刷します,
Printer,プリンター,
Printer Mapping,プリンターマッピング,
Printer Name,プリンター名,
Printer Settings,プリンター設定,
Printer mapping not set.,プリンターマッピングが設定されていません。,
Printing,印刷,
Printing failed,印刷に失敗しました,
Priority,優先度,
Private,プライベート,
Private Files (MB),プライベートファイル（MB）,
Private Files Backup:,プライベートファイルのバックアップ：,
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip：add <code>参照：{{reference_doctype}} {{reference_name}} </code>,
Proceed,進む,
Proceed Anyway,とにかく続行します,
Processing,処理,
Processing...,処理...,
Prof,教授,
Progress,進捗,
Project,プロジェクト,
Property,財産,
Property Depends On,プロパティは依存します,
Property Setter,プロパティセッター,
Property Setter overrides a standard DocType or Field property,プロパティセッターは、標準のDoctypeまたはフィールドプロパティをオーバーライドします,
Property Type,プロパティタイプ,
Protect Attached Files,添付ファイルを保護します,
Protected File,保護されたファイル,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG",ファイルアップロードに許可されたファイル拡張子のリストを提供します。各行には、許可された1つのファイルタイプが含まれている必要があります。設定されていない場合、すべてのファイル拡張子が許可されます。例：<br> csv <br> jpg <br> png,
Provider,プロバイダー,
Provider Name,プロバイダー名,
Public,公共,
Public Files (MB),パブリックファイル（MB）,
Public Files Backup:,パブリックファイルのバックアップ：,
Publish,公開,
Published,公開,
Published On,公開されています,
Published on,公開されています,
Publishing Dates,公開日,
Pull Emails,電子メールを引いてください,
Pull from Google Calendar,Googleカレンダーから引き出します,
Pull from Google Contacts,Googleの連絡先から引っ張ります,
Pulled from Google Calendar,Googleカレンダーから引き出されました,
Pulled from Google Contacts,Googleの連絡先から引き出されました,
Pulling emails...,メールを引く...,
Purchase Manager,購入マネージャー,
Purchase Master Manager,マスターマネージャーを購入します,
Purchase User,ユーザーを購入します,
Purple,紫,
Push Notification Settings,通知設定をプッシュします,
Push to Google Calendar,Googleカレンダーにプッシュします,
Push to Google Contacts,Googleの連絡先にプッシュします,
Put on Hold,保留にします,
Python,Python,
QR Code,QRコード,
QR Code for Login Verification,ログイン検証用のQRコード,
QZ Tray Failed: ,QZトレイが失敗しました：,
Quarterly,四半期,
Query,クエリ,
Query / Script,クエリ /スクリプト,
Query Options,クエリオプション,
Query Parameters,クエリパラメーター,
Query Report,クエリレポート,
Query analysis complete. Check suggested indexes.,クエリ分析が完了します。推奨されるインデックスを確認してください。,
Query must be of SELECT or read-only WITH type.,クエリは、タイプで選択または読み取り専用である必要があります。,
Queue,列,
Queue Overloaded,キューオーバーロード,
Queue Status,キューステータス,
Queue Type(s),キュータイプ,
Queue in Background (BETA),バックグラウンドのキュー（ベータ）,
Queue should be one of {0},キューは{0}の1つである必要があります,
Queue(s),キュー,
Queued,キュー,
Queued At,でキューに留められています,
Queued By,列が並んでいます,
Queued for Submission. You can track the progress over {0}.,提出のためにキューに留められています。 {0}経由で進行状況を追跡できます。,
Queued for backup. You will receive an email with the download link,バックアップのためにキュー。ダウンロードリンク付きのメールが届きます,
Queues,キュー,
Queuing {0} for Submission,提出のためのキューイング{0},
Quick Entry,クイックエントリ,
Quick Help for Setting Permissions,アクセス許可を設定するための迅速なヘルプ,
Quick List Filter,クイックリストフィルター,
Quick Lists,クイックリスト,
Quoting must be between 0 and 3,引用は0〜3の間でなければなりません,
RAW Information Log,生の情報ログ,
RQ Job,RQジョブ,
RQ Worker,RQワーカー,
Random,ランダム,
Range,範囲,
Rate Limiting,レート制限,
Rate Limits,レート制限,
Rate limit for email link login,電子メールリンクログインのレート制限,
Rating,評価,
Raw Commands,生のコマンド,
Raw Email,生の電子メール,
Raw Printing,生の印刷,
Raw Printing Setting,生の印刷設定,
Raw Printing Settings,生の印刷設定,
Re-Run in Console,コンソールで再実行します,
Re:,Re：,
Re: {0},Re：{0},
Read,読む,
Read Only,読むだけです,
Read Only Depends On,読み取りのみに依存します,
Read Only Depends On (JS),読み取りのみが（js）に依存します,
Read Only Mode,読み取り専用モード,
Read Time,時間を読んでください,
Read by Recipient,受信者が読む,
Read by Recipient On,受信者が読んでください,
Read mode,読み取りモード,
Read the documentation to know more,詳細については、ドキュメントを読んでください,
Readme,readme,
Realtime (SocketIO),リアルタイム（socketio）,
Reason,理由,
Rebuild,再構築します,
Rebuild Tree,ツリーを再構築します,
Rebuilding of tree is not supported for {},{}の木の再構築はサポートされていません,
Received,受け取った,
Received an invalid token type.,無効なトークンタイプを受け取りました。,
Receiver By Document Field,ドキュメントフィールドによるレシーバー,
Receiver By Role,役割ごとのレシーバー,
Receiver Parameter,受信パラメーター,
Recent years are easy to guess.,近年は推測しやすいです。,
Recents,露出,
Recipient,受信者,
Recipient Unsubscribed,受信者は登録されていません,
Recipients,受信者,
Recorder,レコーダー,
Recorder Query,レコーダークエリ,
Recorder Suggested Index,レコーダー提案インデックス,
Records for following doctypes will be filtered,Doctypesをフォローするためのレコードがフィルタリングされます,
Recursive Fetch From,再帰フェッチから,
Red,赤,
Redirect HTTP Status,HTTPステータスをリダイレクトします,
Redirect URI,URIをリダイレクトします,
Redirect URI Bound To Auth Code,authコードにuriをリダイレクトします,
Redirect URIs,urisをリダイレクトします,
Redirect URL,URLをリダイレクトします,
Redirect to the selected app after login,ログイン後に選択したアプリにリダイレクトします,
Redirect to this URL after successful confirmation.,確認が成功した後、このURLにリダイレクトします。,
Redirects,リダイレクト,
Redis cache server not running. Please contact Administrator / Tech support,Redis Cache Serverが実行されていません。管理者 /技術サポートに連絡してください,
Redo,やり直します,
Redo last action,最後のアクションをやり直します,
Ref DocType,ref doctype,
Referance Doctype and Dashboard Name both can't be used at the same time.,参照Doctypeとダッシュボード名は両方とも同時に使用できません。,
Reference,参照,
Reference Date,参照日,
Reference Datetime,参照データタイム,
Reference DocName,参照docname,
Reference DocType,参照Doctype,
Reference DocType and Reference Name are required,参照Doctypeと参照名が必要です,
Reference Docname,参照docname,
Reference Doctype,参照Doctype,
Reference Document,参照ドキュメント,
Reference Document Name,参照文書名,
Reference Document Type,参照ドキュメントタイプ,
Reference Name,参照名,
Reference Owner,参照所有者,
Reference Report,参照レポート,
Reference Type,参照タイプ,
Reference name,参照名,
Reference: {0} {1},参照：{0} {1},
Referrer,リファラー,
Refresh,リフレッシュします,
Refresh All,すべてを更新します,
Refresh Google Sheet,Googleシートを更新します,
Refresh Token,トークンを更新します,
Refreshing...,さわやか...,
Registered but disabled,登録されているが無効,
Rejected,拒否された,
Relay Server URL missing,リレーサーバーURLがありません,
Relay Settings,リレー設定,
Release Notes,ノートをリリースします,
Relink,relink,
Relink Communication,通信をリンクします,
Relinked,リンク,
Reload,リロード,
Reload File,リロードファイル,
Reload List,リロードリスト,
Reload Report,リロードレポート,
Remember Last Selected Value,最後に選択した値を覚えておいてください,
Remind At,思い出させます,
Remind Me,思い出させてください,
Remind Me In,思い出させてください,
Reminder,リマインダー,
Reminder cannot be created in past.,過去にリマインダーを作成することはできません。,
Reminder set at {0},{0}でリマインダーセット,
Remove,取り除く,
Remove Failed Jobs,失敗したジョブを削除します,
Remove Field,フィールドを削除します,
Remove Section,セクションを削除します,
Remove all customizations?,すべてのカスタマイズを削除しますか？,
Remove all fields in the column,列のすべてのフィールドを削除します,
Remove column,列を取り外します,
Remove field,フィールドを削除します,
Remove last column,最後の列を削除します,
Remove page break,ページブレークを削除します,
Remove section,セクションを削除します,
Remove tab,タブを削除します,
Removed,削除,
Rename,名前を変更します,
Rename Fieldname,フィールド名を変更します,
Rename {0},{0}の名前を変更します,
"Renamed files and replaced code in controllers, please check!",ファイルの名前を変更し、コントローラーでコードを交換してください。チェックしてください！,
Render labels to the left and values to the right in this section,このセクションでは、ラベルを左にレンダリングし、値を右にレンダリングします,
Reopen,再開します,
Repeat,繰り返す,
Repeat Header and Footer,ヘッダーとフッターを繰り返します,
Repeat On,繰り返します,
Repeat Till,TITLを繰り返します,
Repeat on Day,日中繰り返します,
Repeat on Days,日に繰り返します,
Repeat on Last Day of the Month,月の最終日に繰り返します,
Repeat this Event,このイベントを繰り返します,
"Repeats like ""aaa"" are easy to guess",「AAA」のような繰り返しは簡単に推測できます,
"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",「ABCABCABC」のような繰り返しは、「ABC」よりもわずかに困難です,
Repeats {0},{0}を繰り返します,
Replicate,複製します,
Replicating...,複製...,
Replication completed.,レプリケーションが完了しました。,
Replied,答えた,
Reply,返事,
Reply All,すべて返信してください,
Report,報告,
Report Builder,レポートビルダー,
Report Column,レポート列,
Report Description,レポートの説明,
Report Document Error,ドキュメントエラーをレポートします,
Report Filter,レポートフィルター,
Report Filters,レポートフィルター,
Report Hide,非表示を報告します,
Report Information,情報を報告します,
Report Manager,レポートマネージャー,
Report Name,レポート名,
"Report Name, Report Field and Fucntion are required to create a number card",レポート名、レポートフィールド、およびfucntionは、番号カードを作成するために必要です,
Report Ref DocType,レポートref doctype,
Report Reference Doctype,Reperion Reference Doctype,
Report Type,レポートタイプ,
Report View,レポートビュー,
Report bug,バグを報告します,
Report cannot be set for Single types,単一のタイプにはレポートを設定できません,
"Report has no data, please modify the filters or change the Report Name",レポートにはデータがありません。フィルターを変更するか、レポート名を変更してください,
"Report has no numeric fields, please change the Report Name",レポートには数値フィールドがありません、レポート名を変更してください,
"Report initiated, click to view status",開始されたレポート、クリックしてステータスを表示します,
Report limit reached,到達したレポート制限,
Report timed out.,レポートがタイムアウトします。,
Report updated successfully,レポートが正常に更新されました,
Report was not saved (there were errors),レポートは保存されませんでした（エラーがありました）,
Report with more than 10 columns looks better in Landscape mode.,10列以上のレポートは、ランドスケープモードではより良く見えます。,
Report {0},レポート{0},
Report {0} deleted,レポート{0}削除されました,
Report {0} is disabled,レポート{0}は無効です,
Report {0} saved,レポート{0}保存しました,
Report:,報告：,
Reports,報告,
Reports & Masters,レポート＆マスター,
Reports already in Queue,すでにキューにあるレポート,
Represents a User in the system.,システム内のユーザーを表します。,
Represents the states allowed in one document and role assigned to change the state.,州を変更するために割り当てられた1つの文書と役割で許可されている状態を表します。,
Request Body,ボディをリクエストします,
Request Data,データをリクエストします,
Request Description,リクエストの説明,
Request Headers,ヘッダーをリクエストします,
Request ID,リクエストID,
Request Limit,リクエスト制限,
Request Method,リクエスト方法,
Request Structure,要求構造,
Request Timed Out,リクエストがタイムアウトします,
Request Timeout,リクエストタイムアウト,
Request URL,urlをリクエストします,
Requested Numbers,要求された番号,
Require Trusted Certificate,信頼できる証明書が必要です,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com",有効なFDNパスが必要です。すなわち、ou =グループ、dc =例、dc = com,
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com",有効なFDNパスが必要です。つまり、ou = users、dc = example、dc = com,
Res: {0},res：{0},
Reset,リセット,
Reset All Customizations,すべてのカスタマイズをリセットします,
Reset Changes,変更をリセットします,
Reset Chart,チャートをリセットします,
Reset Dashboard Customizations,ダッシュボードのカスタマイズをリセットします,
Reset Fields,フィールドをリセットします,
Reset LDAP Password,LDAPパスワードをリセットします,
Reset Layout,レイアウトをリセットします,
Reset OTP Secret,OTP Secretをリセットします,
Reset Password,パスワードをリセットします,
Reset Password Key,パスワードキーをリセットします,
Reset Password Link Expiry Duration,パスワードリンクの有効期限をリセットします,
Reset Password Template,パスワードテンプレートをリセットします,
Reset Permissions for {0}?,{0}のアクセス許可をリセットしますか？,
Reset To Default,デフォルトにリセットします,
Reset sorting,ソートをリセットします,
Reset to default,デフォルトにリセットします,
Reset to defaults,デフォルトにリセットします,
Reset your password,パスワードをリセットします,
Resource,リソース,
Resource Documentation,リソースドキュメント,
Resource Name,リソース名,
Resource Policy URI,リソースポリシーURI,
Resource TOS URI,リソースTOS URI,
Response,応答,
Response ,応答,
Response Type,応答タイプ,
Rest of the day,その日の残り,
Restore,復元する,
Restore Original Permissions,元の権限を復元します,
Restore to default settings?,デフォルト設定に復元しますか？,
Restored,復元,
Restoring Deleted Document,削除されたドキュメントの復元,
Restrict IP,IPを制限します,
Restrict To Domain,ドメインに制限します,
Restrict to Domain,ドメインに制限します,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),このIPアドレスからのみユーザーを制限します。コンマで分離することで、複数のIPアドレスを追加できます。 （111.111.111）のような部分的なIPアドレスも受け入れます,
Result,結果,
Resume Sending,履歴書の送信,
Retry,リトライ,
Retry Sending,送信を再試行します,
Return to the Verification screen and enter the code displayed by your authentication app,確認画面に戻り、認証アプリによって表示されるコードを入力します,
Reverse Icon Color,逆アイコンの色,
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,「{2}」の「{1}」の場合、{0}に長さを元に戻します。長さを{3}として設定すると、データが切り捨てられます。,
Revocation URI,取り消しuri,
Revoke,取り消す,
Revoked,取り消された,
Rich Text,豊富なテキスト,
Right,右,
Right Bottom,右下,
Right Center,右センター,
Robots.txt,robots.txt,
Role,役割,
Role 'All' will be given to all system + website users.,役割「すべて」は、すべてのSystem + Webサイトユーザーに与えられます。,
Role 'Desk User' will be given to all system users.,ロール「デスクユーザー」は、すべてのシステムユーザーに与えられます。,
Role Name,ロール名,
Role Permission for Page and Report,ページとレポートの役割許可,
Role Permissions,役割許可,
Role Permissions Manager,役割許可マネージャー,
Role Profile,ロールプロファイル,
Role Profiles,役割プロファイル,
Role Replication,役割の複製,
Role and Level,役割とレベル,
Role has been set as per the user type {0},ユーザータイプ{0}に従って役割が設定されています,
Roles,役割,
Roles & Permissions,役割と権限,
Roles Assigned,割り当てられた役割,
Roles HTML,役割html,
Roles Html,役割html,
Roles can be set for users from their User page.,ロールは、ユーザーページのユーザーに設定できます。,
Root {0} cannot be deleted,root {0}は削除できません,
Round Robin,ラウンドロビン,
Rounding Method,丸め方法,
Route,ルート,
Route History,ルート履歴,
Route Redirects,ルートリダイレクト,
"Route: Example ""/app""",ルート：例「/アプリ」の例,
Row,行,
Row #,行 ＃,
Row # {0}: Non administrator user can not set the role {1} to the custom doctype,行＃{0}：非管理者ユーザーは{1}をカスタムdoctypeに設定できません,
Row #{0}:,行＃{0}：,
Row #{}: Fieldname is required,行＃{}：フィールド名が必要です,
Row Format,行形式,
Row Index,行インデックス,
Row Indexes,行インデックス,
Row Name,行名,
Row Number,行番号,
Row Values Changed,行の値が変更されました,
Row {0},行{0},
Row {0}: Not allowed to disable Mandatory for standard fields,row {0}：標準フィールドに必須の無効化を許可されていません,
Row {0}: Not allowed to enable Allow on Submit for standard fields,row {0}：標準フィールドの送信を許可することは許可されていません,
Rows Added,行が追加されました,
Rows Removed,行が削除されました,
Rows Threshold for Grid Search,グリッド検索の行のしきい値,
Rule,ルール,
Rule Conditions,ルール条件,
"Rule for this doctype, role, permlevel and if-owner combination already exists.",このDoctype、役割、ズルベル、およびIF所有者の組み合わせのルール既に既に存在しています。,
Rules defining transition of state in the workflow.,ワークフローにおける状態の移行を定義するルール。,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.",次の状態のように、状態がどのように移行され、どの役割が状態などを変更することを許可されているかについてのルール。,
Rules with higher priority number will be applied first.,優先度が高いルールが最初に適用されます。,
Run Jobs only Daily if Inactive For (Days),（日）が不活性な場合に毎日のみジョブを実行します,
Run scheduled jobs only if checked,チェックされた場合にのみ、スケジュールされたジョブを実行します,
Runtime in Minutes,数分でランタイム,
Runtime in Seconds,数秒でランタイム,
SMS,SMS,
SMS Gateway URL,SMSゲートウェイURL,
SMS Log,SMSログ,
SMS Parameter,SMSパラメーター,
SMS Settings,SMS設定,
SMS sent successfully,SMSは正常に送信されました,
SMS was not sent. Please contact Administrator.,SMSは送信されませんでした。管理者に連絡してください。,
SMTP Server is required,SMTPサーバーが必要です,
SQL,SQL,
"SQL Conditions. Example: status=""Open""","SQL条件。例：status = ""open""",
SQL Explain,SQL説明,
SQL Output,SQL出力,
SQL Queries,SQLクエリ,
SSL/TLS Mode,SSL/TLSモード,
SWATCHES,見本,
Sales Manager,営業部長,
Sales Master Manager,セールスマスターマネージャー,
Sales User,販売ユーザー,
Salesforce,Salesforce,
Salutation,挨拶,
Same Field is entered more than once,同じフィールドが複数回入力されます,
Sample,サンプル,
Saturday,土曜日,
Save,保存,
Save API Secret: {0},APIシークレットを保存：{0},
Save Anyway,とにかく保存します,
Save As,ASを保存します,
Save Customizations,カスタマイズを保存します,
Save Report,レポートを保存します,
Save filters,フィルターを保存します,
Save on Completion,完了を保存します,
Save the document.,ドキュメントを保存します。,
Saved,保存,
Saved Filters,保存されたフィルター,
Saving,節約,Freeze message while saving a document
Saving Customization...,カスタマイズの保存...,
Saving this will export this document as well as the steps linked here as json.,これを保存すると、このドキュメントとJSONとしてリンクされている手順がエクスポートされます。,
Saving...,節約...,
Scan QRCode,qrcodeをスキャンします,
Scan the QR Code and enter the resulting code displayed.,QRコードをスキャンし、表示された結果のコードを入力します。,
Schedule,スケジュール,
Schedule Send At,スケジュール送信,
Scheduled,スケジュール,
Scheduled Against,に対してスケジュール,
Scheduled Job,スケジュールされたジョブ,
Scheduled Job Log,スケジュールされたジョブログ,
Scheduled Job Type,スケジュールされたジョブタイプ,
Scheduled execution for script {0} has updated,スクリプト{0}のスケジュールされた実行が更新されました,
Scheduled to send,送信が予定されています,
Scheduler,スケジューラ,
Scheduler Event,スケジューライベント,
Scheduler Inactive,スケジューラが非アクティブ,
Scheduler Status,スケジューラステータス,
Scheduler can not be re-enabled when maintenance mode is active.,メンテナンスモードがアクティブな場合、スケジューラは再度有効になりません。,
Scheduler is inactive. Cannot import data.,スケジューラは非アクティブです。データをインポートできません。,
Scheduler: Active,スケジューラ：アクティブ,
Scheduler: Inactive,スケジューラ：非アクティブ,
Scope,範囲,
Scopes,スコープ,
Scopes Supported,サポートされているスコープ,
Script,スクリプト,
Script Manager,スクリプトマネージャー,
Script Report,スクリプトレポート,
Script Type,スクリプトタイプ,
Script to attach to all web pages.,すべてのWebページに添付するスクリプト。,
Scripting,スクリプト,
Scripting / Style,スクリプト /スタイル,
Scripts,スクリプト,
Search,検索,
Search Bar,検索バー,
Search Fields,フィールドを検索します,
Search Help,ヘルプを検索します,
Search Priorities,優先順位を検索します,
Search Results,検索結果,
Search by filename or extension,ファイル名または拡張機能で検索します,
Search field {0} is not valid,検索フィールド{0}は無効です,
Search fields,フィールドを検索します,
Search fieldtypes...,FieldTypesを検索...,
Search for anything,何でも検索します,
Search for {0},{0}を検索,
Search in a document type,ドキュメントタイプで検索します,
Search or type a command ({0}),コマンドを検索または入力する（{0}）,
Search properties...,プロパティを検索...,
Search results for,検索結果,
Search...,検索...,
Searching ...,検索...,
Section,セクション,
Section Break,セクションブレイク,
Section Heading,セクションの見出し,
Section ID,セクションID,
Section Title,セクションタイトル,
Section must have at least one column,セクションには、少なくとも1つの列が必要です,
Security Settings,セキュリティ設定,
See all Activity,すべてのアクティビティを参照してください,
See all past reports.,過去のすべてのレポートをご覧ください。,
See on Website,ウェブサイトを参照してください,
See the document at {0},{0}のドキュメントを参照してください,
Seen,見た,
Seen By,に見える,
Seen By Table,テーブルで見られます,
Select,選択します,
Select All,すべてを選択します,
Select Attachments,添付ファイルを選択します,
Select Child Table,子テーブルを選択します,
Select Column,列を選択します,
Select Columns,列を選択します,
Select Country,国を選択します,
Select Currency,通貨を選択します,
