Installed Application,Yüklü Uygulama,
Installed Applications,Yüklü Uygulamalar,
Installed Apps,Yüklü Uygulamalar,
Instructions,Talimatlar,
Instructions Emailed,Talimatlar E-postayla Gönderildi,
Insufficient Permission Level for {0},{0} için Yetersiz İzin Seviyesi,
Insufficient Permission for {0},{0} için Yetki Verilmemiş,
Insufficient Permissions for deleting Report,Raporu silmek için mevcut izinler yetersiz,
Insufficient Permissions for editing Report,Raporu düzenlemek için mevcut izinler yetersiz,
Insufficient attachment limit,Yetersiz dosya eki limiti,
Int,Tam sayı,
Integration Request,Entegrasyon Talebi,
Integrations,Entegrasyonlar,
Integrations can use this field to set email delivery status,Entegrasyonlar bu alanı e-posta teslim durumunu ayarlamak için kullanabilir,
Interests,İlgi Alanları,
Intermediate,Orta,
Internal Server Error,Sunucu tarafında bazı hatalar oluştu. Lütfen sayfayı yenileyin.,
Internal record of document shares,Belge paylaşımlarının dahili kaydı,
Intro Video URL,Giriş Videosu URL'si,
Introduce your company to the website visitor.,Şirketinizin web sitenizi ziyaretçilerinize tanıtın.,
Introduction,Tanıtım/Giriş,
Introductory information for the Contact Us Page,Bize Ulaşın Sayfası için tanıtım bilgileri,
Invalid,Geçersiz,
"Invalid ""depends_on"" expression","Geçersiz ""depends_on"" ifadesi",
"Invalid ""depends_on"" expression set in filter {0}","{0} filtresinde geçersiz ""depends_on"" ifadesi ayarlandı",
"Invalid ""mandatory_depends_on"" expression","Geçersiz ""mandatory_depends_on"" ifadesi",
Invalid Action,Geçersiz Eylem,
Invalid CSV Format,Geçersiz CSV Formatı,
Invalid Code. Please try again.,Geçersiz Kod. Lütfen tekrar deneyin.,
Invalid Condition: {},Geçersiz Koşul: {},
Invalid Credentials,Geçersiz Kimlik Bilgileri,
Invalid Date,Geçersiz Tarih,
Invalid DocType,Geçersiz DocType,
Invalid DocType: {0},Geçersiz DocType: {0},
Invalid Fieldname,Geçersiz Alan Adı,
Invalid File URL,Geçersiz Dosya URL'si,
Invalid Filter Format for field {0} of type {1}. Try using filter icon on the field to set it correctly,{1} türündeki {0} alanı için geçersiz filtre biçimi. Doğru şekilde ayarlamak için alandaki filtre simgesini kullanmayı deneyin,
Invalid Filter Value,Geçersiz Filtre Değeri,
Invalid Home Page,Geçersiz Ana Sayfa,
Invalid Link,Geçersiz Bağlantı,
Invalid Login Token,Geçersiz Oturum Açma Tokenı,
Invalid Login. Try again.,Giriş başarısız. Tekrar deneyin.,
Invalid Mail Server. Please rectify and try again.,Geçersiz Posta Sunucusu. Lütfen düzeltin ve tekrar deneyin.,
Invalid Naming Series: {},Geçersiz Adlandırma Serisi: {},
Invalid Operation,Geçersiz İşlem,
Invalid Option,Geçersiz Seçenek,
Invalid Outgoing Mail Server or Port: {0},Geçersiz Giden Posta Sunucusu veya Bağlantı Noktası: {0},
Invalid Output Format,Geçersiz Çıktı Formatı,
Invalid Override,Hatalı Geçersiz Kılma,
Invalid Parameters.,Geçersiz Parametreler.,
Invalid Password,Geçersiz Şifre,
Invalid Phone Number,Geçersiz Telefon Numarası,
Invalid Request,Geçersiz İşlem. Lütfen Sayfayı Yenileyin.,
Invalid Search Field {0},Geçersiz Arama Alanı {0},
Invalid Table Fieldname,Geçersiz Tablo Alanı Adı,
Invalid Transition,Geçersiz Geçiş,
Invalid URL,Geçersiz URL,
Invalid User Name or Support Password. Please rectify and try again.,Geçersiz Kullanıcı Adı veya Destek Şifresi. Lütfen düzeltin ve tekrar deneyin.,
Invalid Values,Geçersiz Değerler,
Invalid column,Geçersiz Sütun,
Invalid docstatus,Geçersiz docstatus,
Invalid expression set in filter {0},"{0} filtresinde geçersiz ""depends_on"" ifadesi ayarlandı",
Invalid expression set in filter {0} ({1}),{0} filtresinde ayarlanmış geçersiz ifade ({1}),
Invalid field name {0},Geçersiz alan adı {0},
Invalid fieldname '{0}' in autoname,Otomatik adlandırmada geçersiz alan adı '{0}',
Invalid file path: {0},Geçersiz dosya yolu: {0},
Invalid filter: {0},Geçersiz filtre: {0},
Invalid json added in the custom options: {0},Özel seçeneklere geçersiz json eklendi: {0},
Invalid naming series {}: dot (.) missing,Geçersiz adlandırma serisi {}: nokta (.) eksik,
Invalid or corrupted content for import,İçe aktarma için geçersiz veya bozuk içerik,
Invalid request arguments,Geçersiz istek değişkenleri,
Invalid template file for import,İçe aktarma için geçersiz şablon dosyası,
Invalid token state! Check if the token has been created by the OAuth user.,Geçersiz token durumu! Token'ın OAuth kullanıcısı tarafından oluşturulup oluşturulmadığını kontrol edin.,
Invalid username or password,Gerçersiz kullanıcı adı veya parola,
Invalid wkhtmltopdf version,Geçersiz wkhtmltopdf sürümü,
Invalid {0} condition,Geçersiz {0} koşulu,
Inverse,Tersine çevir,
Invite as User,Kullanıcı olarak davet et,
Is Active,Aktif,
Is Attachments Folder,Ekler Klasörü,
Is Billing Contact,Fatura Yetkilisi,
Is Calendar and Gantt,Takvim & Gantt,
Is Child Table,Alt Tablo,
Is Complete,Tamamlandı,
Is Completed,Tamamlandı,
Is Custom,Özel,
Is Custom Field,Özel Alan,
Is Default,Varsayılan,
Is Dynamic URL?,Dinamik URL,
Is Folder,Klasör,
Is Global,Herkese Açık,
Is Hidden,Gizli,
Is Home Folder,Ana Klasör,
Is Mandatory Field,Zorunlu Alan,
Is Optional State,İsteğe Bağlı Durum,
Is Primary,Birincil,
Is Primary Contact,Birincil Kişi,
Is Primary Mobile,Birincil Mobil Telefon,
Is Primary Phone,Birincil Telefon,
Is Private,Özel,
Is Public,Herkese Açık,
Is Published Field,Yayınlanmış Alan,
Is Published Field must be a valid fieldname,Yayınlandı Alan geçerli bir alan olmalıdır,
Is Query Report,Sorgu Raporu,
Is Remote Request?,Uzaktan İstek,
Is Single,Tek,
Is Skipped,Atlandı,
Is Spam,Spam,
Is Standard,Standart,
Is Submittable,Gönderilebilir,
Is System Generated,Sistem Tarafından Oluşturuldu,
Is Table,Tablo,
Is Table Field,Tablo Alanı,
Is Tree,Ağaç Yapısı,
Is Unique,Benzersiz,
Is Virtual,Sanal,
Is Your Company Address,Şirket Adresi,
Is standard,Standart,
It is risky to delete this file: {0}. Please contact your System Manager.,Bu dosyayı silmek risklidir: {0}. Lütfen Sistem Yöneticinizle iletişime geçin.,
Item Label,Etiket,
Item Type,Tür,
Item cannot be added to its own descendants,Öğe kendi alt öğelerine eklenemez,
JS,JS,
JS Message,JS Mesajı,
JSON,JSON,
Jane Doe,İsim Soyisim,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Formatı: frappe.query_reports['REPORTNAME'] = {},
Javascript,Javascript,
Javascript is disabled on your browser,JavaScript tarayıcınızda devredışı bırakılmış,
Jinja,Jinja,
Job ID,İş Kimliği,
Job Id,İş Kimliği,
Job Info,İş Detayı,
Job Name,İş Adı,
Job Status,İş Durumu,
Job Stopped Successfully,İş Başarıyla Durduruldu,
Job is not running.,İş çalışmıyor.,
Join video conference with {0},{0} ile görüntülü konferansa katılın,
Jump to field,Alana Git,
Kanban,Kanban,
Kanban Board,Kanban Panosu,
Kanban Board Column,Kanban Panosu Sütunu,
Kanban Board Name,Kanban Panosu Adı,
Kanban View,Kanban Görünümü,
Keep track of all update feeds,Tüm güncelleme akışlarını takip edin,
Keeps track of all communications,Tüm iletişimleri takip eder,
Key,Anahtar,
Keyboard Shortcuts,Klavye Kısayolları,
Keycloak,Keycloak,
Knowledge Base,Bilgi Merkezi,
Knowledge Base Contributor,Bilgi Bankası Katkıda Bulunan,
Knowledge Base Editor,Bilgi Bankası Düzenleyicisi,
LDAP Auth,LDAP Kimlik Doğrulaması,
LDAP Custom Settings,LDAP Özel Ayarları,
LDAP Email Field,LDAP E-posta Alanı,
LDAP First Name Field,LDAP Adı Alanı,
LDAP Group,LDAP Grubu,
LDAP Group Field,LDAP Grup Alanı,
LDAP Group Mapping,LDAP Grup Eşlemesi,
LDAP Group Mappings,LDAP Grup Eşlemeleri,
LDAP Group Member attribute,LDAP Grup Üyesi niteliği,
LDAP Last Name Field,LDAP Soyadı Alanı,
LDAP Middle Name Field,LDAP İkinci Adı Alanı,
LDAP Mobile Field,LDAP Mobil Alanı,
LDAP Not Installed,LDAP Yüklü Değil,
LDAP Phone Field,LDAP Telefon Alanı,
LDAP Search String,LDAP Arama Dizesi,
"LDAP Search String must be enclosed in '()' and needs to contian the user placeholder {0}, eg sAMAccountName={0}","LDAP Arama Dizesi '()' içine alınmalı ve kullanıcı yer tutucusunu içermelidir {0}, örneğin sAMAccountName={0}",
LDAP Search and Paths,LDAP Arama ve Yolları,
LDAP Security,LDAP Güvenliği,
LDAP Server Settings,LDAP Sunucu Ayarları,
LDAP Server Url,LDAP Sunucu URL'si,
LDAP Settings,LDAP Ayarları,
LDAP User Creation and Mapping,LDAP Kullanıcı Oluşturma ve Eşleme,
LDAP Username Field,LDAP Kullanıcı Adı Alanı,
LDAP is not enabled.,LDAP etkinleştirilmedi.,
LDAP search path for Groups,Gruplar için LDAP arama yolu,
LDAP search path for Users,Kullanıcılar için LDAP arama yolu,
LDAP settings incorrect. validation response was: {0},LDAP ayarları hatalı. doğrulama yanıtı şöyleydi: {0},
Label,Etiket,
Label Help,Etiket Yardımı,
Label and Type,Etiket ve Tür,
Label is mandatory,Etiket zorunludur,
Landing Page,Giriş Sayfası,
Landscape,Landscape,
Language,Dil,
Language Code,Dil Kodu,
Language Name,Dil Adı,
Last 10 active users,Son 10 Aktif Kullanıcı,
Last 14 Days,Son 14 Gün,
Last 30 Days,Son 30 Gün,
Last 7 Days,Son 7 Gün,
Last 90 Days,Son 90 Gün,
Last Active,Son Aktivite,
Last Execution,Son Çalıştırma,
Last Heartbeat,Son Aktif Bağlantı,
Last IP,Son Giriş Yapılan IP,
Last Known Versions,Son Bilinen Sürümler,
Last Login,Son Başarılı Giriş,
Last Modified Date,Son Değiştirilme Tarihi,
Last Modified On,Son Düzenleme,
Last Month,Geçen Ay,
Last Name,Soyadı,
Last Password Reset Date,Son Şifre Sıfırlama Tarihi,
Last Quarter,Son Çeyrek,
Last Reset Password Key Generated On,Son Sıfırlama Parolası Anahtarı Şu Tarihte Oluşturuldu,
Last Run,Son Çalıştırma,
Last Sync On,Son Senkronizasyon,
Last Synced At,Son Senkronizasyon,
Last Synced On,Son Senkronizasyon,
Last Updated By,Son Güncelleyen,
Last Updated On,Son Güncelleme Zamanı,
Last User,Son Kullanıcı,
Last Week,Geçen Hafta,
Last Year,Geçen Yıl,
Last synced {0},Son sekronizasyon {0},
Layout Reset,Düzeni Sıfırla,
"Layout will be reset to standard layout, are you sure you want to do this?","Yerleşim standart düzene sıfırlanacak, bunu yapmak istediğinizden emin misiniz?",
Lead Conversion Time,Potansiyel Müşteri Dönüşüm Süresi,
Learn more,Daha fazla bilgi alın,
Leave blank to repeat always,Her zaman tekrarlamak için boş bırakın,
Leave this conversation,Bu konuşmadan ayrıl,
Ledger,Muhasebe Defteri,
Left,Ayrıldı,
Left Bottom,Sol Alt,
Left Center,Sol Orta,
Left this conversation,Bu konuşmadan ayrıldı,
Legal,Yasal,
Length,Uzunluk,
Length of passed data array is greater than value of maximum allowed label points!,"Geçirilen veri dizisinin uzunluğu, izin verilen maksimum etiket noktalarının değerinden büyüktür!",
Length of {0} should be between 1 and 1000,{0} uzunluğu 1 ile 1000 arasında olmalıdır,
Less,Daha az,
Less Than,Daha az,
Less Than Or Equal To,Daha az veya eşit,
Let us continue with the onboarding,Modül Tanıtımı ile devam edelim,
Let's Get Started,Haydi Başlayalım,
Let's avoid repeated words and characters,Tekrarlanan kelimelerden ve karakterlerden kaçının,
Let's set up your account,Hesabınızı kuralım,
Letter Head,Antetli Kağıt,
Letter Head Image,Antetli Kağıt Resmi,
Letter Head Name,Antetli Kağıt İsmi,
Letter Head cannot be both disabled and default,Antetli Kağıt hem devre dışı hem de varsayılan olamaz,
Letter Head in HTML,Antetli Kağıt HTML,
Level,Seviye,
"Level 0 is for document level permissions, higher levels for field level permissions.","0. seviye belge düzeyindeki izinler içindir, daha yüksek seviyeler ise alan izinleri içindir.",
Library,Kütüphane,
License,Lisans,
License Type,Lisans Türü,
Light,Açık,
Light Blue,Açık Mavi,
Light Color,Açık Renk,
Light Theme,Açık Tema,
Like,Benzer,
Like on {0}: {1},Beğen {0}: {1},
Liked,Beğendi,
Liked By,Beğenen,
Likes,Beğeniler,
Limit,Limit,
Line,Çizgi,
Link,Bağlantı,
Link Cards,Bağlantı Kartları,
Link Count,Bağlantı Sayısı,
Link Details,Bağlantı Ayrıntıları,
Link DocType,DocType Bağlantısı,
Link Document Type,Belge Bağlantısı Türü,
Link Expired,Bağlantının Süresi Doldu,
Link Field Results Limit,Bağlantı Alanı Sonuç Limiti,
Link Fieldname,Alan Bağlantısı,
Link Filters,Filtre Bağlantıları,
Link Name,Bağlantı İsmi,
Link Title,Bağlantı Başlığı,
Link To,Bağlantı,
Link To in Row,Satır İçi Bağlantı,
Link Type,Bağlantı Türü,
Link Type in Row,Satırdaki Bağlantı Türü,
"Link for About Us Page is ""/about"".","Hakkımızda Sayfası için bağlantı ""/about"" şeklindedir.",
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",Web Sitesinin Açılış Sayfası,
Link to the page you want to open. Leave blank if you want to make it a group parent.,Açmak istediğiniz sayfanın bağlantısı. Bir grup ebeveyni yapmak istiyorsanız boş bırakın.,
Linked,Bağlantılı,
Linked With,Bağlantılar,
Links,Bağlantılar,
List,Liste,
List / Search Settings,Liste / Arama Ayarları,
List Columns,Sütunları Listele,
List Filter,Filtreyi Listele,
List Settings,Liste Ayarları,
List View,Liste Görünümü,
List View Settings,Liste Görünümü Ayarları,
List a document type,DocType Listesi,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","[{""label"": _(""İşler""), ""route"":""işler""}] olarak listele",
"List of email addresses, separated by comma or new line.",Virgül veya yeni satırla ayrılmış e-posta adreslerinin listesi.,
List of patches executed,Uygulanan yamaların listesi,
List setting message,Liste ayar mesajı,
Lists,Listeler,
Load Balancing,Yük Dengeleme,
Load More,Daha Fazla Yükle,
Load more,Daha fazla yükle,
Loading,Yükleniyor,
Loading Filters...,Filtreler Yükleniyor...,
Loading import file...,İçeri Aktarma Yükleniyor...,
Loading versions...,Versiyonlar yükleniyor...,
Loading...,Yükleniyor...,
Location,Konum,
Log,Kayıt,
Log Data,Günlük Verileri,
Log DocType,Günlük Kayıt için DocType,
Log In To {0},{0} Adresine Giriş Yapın,
Log Index,Günlük Dizini,
Log Setting User,Günlük Ayarı Kullanıcısı,
Log Settings,Kayıt Günlüğü Ayarları,
Log in to access this page.,Bu sayfaya erişmek için giriş yapın.,
Log out,Çıkış,
Logged Out,Çıkış Yapıldı,
Login,Giriş,
Login After,İlk Giriş,
Login Before,Son Giriş,
Login Failed please try again,"Giriş başarısız oldu, lütfen tekrar deneyin",
Login Id is required,Giriş Kimliği gereklidir,
Login Methods,Giriş Yöntemleri,
Login Page,Giriş Sayfası,
Login To {0},{0} Giriş Yapın,
Login Verification Code from {},{} adresinden Giriş Doğrulama Kodu,
Login and view in Browser,Tarayıcıda oturum açın ve görüntüleyin,
Login is required to see web form list view. Enable {0} to see list settings,Web formu liste görünümünü görmek için giriş yapılması gerekir. Liste ayarlarını görmek için {0} ayarını etkinleştirin,
Login link sent to your email,Giriş bağlantısı e-postanıza gönderildi,
Login not allowed at this time,Şu anda oturum açmaya izin verilmiyor,
Login required,Kullanıcı Girişi Gerekli,
"Login session expired, refresh page to retry","Oturum açma oturumu süresi doldu, yeniden denemek için sayfayı yenileyin",
Login to comment,Yorum yapmak için giriş yapın,
Login to start a new discussion,Yeni bir tartışma başlatmak için giriş yapın,
Login to {0},{0} adresine giriş yapın,
Login token required,Oturum açma tokenı gerekli,
Login with Email Link,E-posta ile Giriş,
Login with LDAP,LDAP ile giriş yapın,
Login with email link,E-posta ile Giriş,
Login with email link expiry (in minutes),E-posta bağlantısı sona erme süresi (Dakika),
Login with username and password is not allowed.,Kullanıcı adı ve şifre ile giriş yapılmasına izin verilmiyor.,
Login with {0},{0} ile Giriş Yapın,
Logout,Çıkış,
Logout All Sessions,Tüm Oturumlardan Çıkış Yap,
Logout All Sessions on Password Reset,Parola Sıfırlandığında Tüm Açık Oturumları Sonlandır,
Logout From All Devices After Changing Password,Şifreyi Değiştirdikten Sonra Tüm Oturumları Sonlandır,
Logs To Clear,Temizlenecek Kayıtlar,
Logs to Clear,Temizlenecek Kayıtlar,
Long Text,Uzun Metin,
Looks like you didn't change the value,Değeri değiştirmemişsiniz gibi görünüyor,
Looks like you haven’t added any third party apps.,Henüz herhangi bir üçüncü parti uygulama eklememişsiniz.,
Looks like you haven’t received any notifications.,Henüz yeni bir bildirim almadınız.,
Low,Düşük,
MIT License,MIT Lisansı,
Madam,Bayan,
Main Section,Ana Bölüm,
Main Section (HTML),Ana Bölüm (HTML),
Main Section (Markdown),Ana Bölüm (Markdown),
Maintenance Manager,Bakım Müdürü,
Maintenance User,Bakım Kullanıcısı,
Major,Ana Sürüm,
"Make ""name"" searchable in Global Search","Genel Aramada ""İsim"" Alanı Aranabilir",
Make Attachment Public (by default),Dosya Ekini Herkese Açık Yap (varsayılan olarak),
Make Attachments Public by Default,Ekleri Varsayılan Olarak Herkese Açık Hale Getir,
Make sure to configure a Social Login Key before disabling to prevent lockout,Kilitlemeyi önlemek için devre dışı bırakmadan önce bir Sosyal Giriş Anahtarı yapılandırdığınızdan emin olun.,
Make use of longer keyboard patterns,Daha uzun klavye kalıplarını kullanın,
Make {0},{0} Yarat,
Makes the page public,Sayfayı herkese açık hale getirir,
Male,Erkek,
Manage 3rd party apps,Üçüncü Parti Uygulamaları Yönet,
Mandatory,Zorunlu,
Mandatory Depends On,Zorunluluk Bağlılığı,
Mandatory Depends On (JS),Zorunluluk Bağlılığı (JS),
Mandatory Information missing:,Zorunlu bilgi eksik:,
Mandatory field: {0},Zorunlu alan: {0},
"Mandatory fields required in table {0}, Row {1}",Satır#{1} - {0} tablosundaki alanlar zorunlu,
Mandatory fields required in {0},{0} Eklerken Aşağıdaki Alanlar Zorunludur,
Mandatory:,Zorunlu:,
Map,Harita,
Map Columns,Sütunları Eşleştir,
Map View,Harita Görünümü,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Rota parametrelerini form değişkenlerine eşleyin. Örnek <code>/proje/&lt;adı&gt;</code>,
Margin Bottom,Alt Boşluk,
Margin Left,Sol Boşluk,
Margin Right,Sağ Boşluk,
Margin Top,Üst Boşluk,
MariaDB Variables,MariaDB Değişkenleri,
Mark all as read,Hepsini Okundu İşaretle,
Mark as Read,Okundu olarak İşaretle,
Mark as Spam,İstenmeyen olarak İşaretle,
Mark as Unread,Okunmadı Olarak İşaretle,
Markdown,Markdown,
Markdown Editor,Markdown Editörü,
Marked As Spam,Spam Olarak İşaretlendi,
Marketing Manager,Pazarlama Müdürü,
Master,Ana Veriler,
Max 500 records at a time,Tek seferde en fazla 500 kayıt.,
Max Attachments,Maksimum Dosyalar,
Max File Size (MB),Maksimum Dosya Boyutu (MB),
Max Height,Maksimum Yükseklik,
Max Length,Maksimum Uzunluk,
Max Value,Maksimum Değer,
Max attachment size,Maksimum ek boyutu,
Max auto email report per user,Kullanıcı başına maksimum otomatik e-posta raporu,
Max width for type Currency is 100px in row {0},Para Birimi türü için maksimum genişlik {0} satırında 100 pikseldir,
Maximum,Maksimum,
Maximum Attachment Limit of {0} has been reached for {1} {2}.,{1} {2} için {0} Maksimum Ek Sınırı'na ulaşıldı.,
Maximum Number of Fields,Maksimum Alan Sayısı,
Maximum attachment limit of {0} has been reached.,{0} maksimum ek sınırına ulaşıldı.,
Maximum {0} rows allowed,İzin verilen en fazla satır sayısı {0},
Me,Kendim,
"Meaning of Submit, Cancel, Amend","Gönder, İptal Et, Değiştir Anlamı",
Medium,Orta,
Meeting,Toplantı,
Meets Condition?,Koşulları karşılıyor mu?,
Memory Usage,Bellek Kullanımı,
Mention,Bahsetme,
Mentions,Alıntılar,
Menu,Menü,
Merge with existing,Varolan ile Birleştir,
Message,Mesaj,
Message Examples,Mesaj Örnekleri,
Message ID,Mesaj ID,
Message Parameter,Mesaj Parametresi,
Message Sent,Mesaj Gönderildi,
Message Type,Mesaj Türü,
Message clipped,Mesaj kopyalandı,
Message from server: {0},Sunucudan mesaj: {0},
Message not setup,Mesaj ayarlanmamış,
Message to be displayed on successful completion,Başarıyla tamamlandığında görüntülenecek mesaj,
Message-id,Mesaj kimliği,
Messages,Mesajlar,
Messaging CRM Campagin,Mesajlaşma CRM Kampanyası,
Meta,Meta,
Meta Description,Meta Açıklaması,
Meta Tags,Meta Etiketleri,
Meta Title,Meta Başlık,
Meta description,Meta Açıklama,
Meta title,Meta başlık,
Meta title for SEO,SEO için meta başlık,
Method,Yöntem,
Method Not Allowed,İzin Verilmeyen Method,
Method is required to create a number card,Bir sayı kartı oluşturmak için yöntem gereklidir,
Mid Center,Orta Merkez,
Middle Name,İkinci Adı,
Milestone,Kilometre Taşı,
Milestone Tracker,Kilometre Taşı İzleyici,
Minimum,Minimum,
Minimum Password Score,Minimum Şifre Puanı,
Minor,Ara Sürüm,
Minutes,Süreler,Duration
Minutes After,Dakika Sonra,
Minutes Before,Dakika Önce,
Minutes Offset,Dakika Ofseti,
Misconfigured,Yanlış yapılandırılmış,
Miss,Bayan,
Missing DocType,Eksik DocType,
Missing Field,Eksik Veri,
Missing Fields,Eksik Alanlar,
Missing Filters Required,Eksik Filtreler Gerekli,
Missing Permission,Eksik İzin,
Missing Value,Eksik Değer,
Missing Values Required,Gerekli Eksik Değerler,
Mobile,Cep Telefonu,
Mobile No,Cep No,
Modal Trigger,Modal Tetikleyici,
Modified By,Değiştiren,
Module,Modül,
Module (for export),Modül,
Module Def,Modül,
Module HTML,Modül HTML,
Module Name,Modül İsmi,
Module Onboarding,Modül Tanıtımı,
Module Profile,Modül Profili,
Module Profile Name,Modül Profil Adı,
Module onboarding progress reset,Modül tanıtım ilerlemesini sıfırla,
Module to Export,Dışa Aktarılacak Modül,
Module {} not found,Modül {} bulunamadı,
Modules,Modüller,
Modules HTML,Modüller HTML,
Monday,Pazartesi,
Month,Ay,
Monthly,Aylık,
Monthly Long,Aylık Uzun,
More,Daha fazla,
More Info,Daha Fazla Bilgi,
More Information,Daha Fazla Bilgi,
More articles on {0},{0} hakkında daha fazla makale,
More content for the bottom of the page.,Sayfanın alt kısmı için daha fazla içerik.,
Most Used,En Çok Kullanılan,
Most probably your password is too long.,Büyük ihtimalle şifreniz çok uzun.,
Move,Taşı,
Move To,Taşı,
Move To Trash,Çöp Kutusuna Taşı,
Move current and all subsequent sections to a new tab,Mevcut ve sonraki tüm bölümleri yeni bir sekmeye taşı,
Move cursor to above row,İmleci yukarıdaki satıra taşı,
Move cursor to below row,İmleci alt satıra taşı,
Move cursor to next column,İmleci bir sonraki sütuna taşı,
Move cursor to previous column,İmleci bir önceki sütuna taşı,
Move sections to new tab,Bölümleri yeni sekmeye taşı,
Move the current field and the following fields to a new column,Mevcut alanı ve sonraki alanları yeni bir sütuna taşı,
Move to Row Number,Taşınacak Satır Numarası,
Move to next step when clicked inside highlighted area.,Vurgulanan alanın içine tıklandığında bir sonraki adıma geçilir.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,"Mozilla :has() işlevini desteklemez, bu nedenle geçici çözüm olarak üst seçiciyi buraya aktarabilirsiniz",
Mr,Bay,r
Mrs,Bayan,
Ms,Bayan,s
Must be a publicly accessible Google Sheets URL,Herkese açık bir Google E-Tablolar Bağlantısı olmalıdır,
"Must be of type ""Attach Image""",Resim Eki Formatında Olmalıdır,
Must have report permission to access this report.,Bu rapora erişmek için rapor iznine sahip olmanız gerekir.,
Must specify a Query to run,Çalıştırılacak bir Sorgu belirtilmelidir,
Mute Sounds,Sistem Seslerini Kapat,
Mx,Bayan,x
My Account,Hesabım,
My Device,Cihazım,
My Workspaces,Çalışma Alanlarım,
"NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.","NOT: Tabloya durumlar veya geçişler eklerseniz, bunlar İş Akışı Oluşturucu'ya yansıtılacaktır ancak bunları manuel olarak konumlandırmanız gerekecektir. Ayrıca İş Akışı Oluşturucu şu anda <b>BETA</b> aşamasındadır.",
Name,Adı,
"Name already taken, please set a new name","İsim daha önce alınmış, lütfen yeni bir isim belirleyin",
Name cannot contain special characters like {0},"İsim, {0} gibi özel karekterler içeremez",
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Bu alanın bağlanmasını istediğiniz DocType adı. Örneğin ""Müşteri""",
Name of the new Print Format,Yeni Yazdırma Formatının Adı,
Name of {0} cannot be {1},{0} adı {1} olamaz,
Names and surnames by themselves are easy to guess.,İsim ve soyadları tek başlarına tahmin etmek kolaydır.,
Naming,Adlandırma,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Adlandırma Seçenekleri:
<ol><li><b>alan:[alanadı]</b> - Alana Göre</li><li><b>naming_series:</b> - Adlandırma Serisine Göre (naming_series adlı alan mevcut olmalıdır)</li><li><b>İstem</b> - Kullanıcıdan bir ad istenmesi</li><li><b>[seri]</b> - Önek ile seri (nokta ile ayrılmış); örneğin PRE.#####</li>
<li><b>format:ÖRNEK-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Tüm köşeli parantezli sözcükleri (alan adları, tarih sözcükleri (GG, AA, YY), seri) değerleriyle değiştirin. Köşeli parantezlerin dışında herhangi bir karakter kullanılabilir.</li></ol>",
Naming Rule,Adlandırma Kuralı,
Naming Series,Adlandırma Serisi,
Naming Series mandatory,Seri Adlandırma Zorunludur,
Navbar,Gezinti Çubuğu,
Navbar Item,Gezinti Çubuğu Öğesi,
Navbar Settings,Gezinme Çubuğu,
Navbar Template,Gezinti Çubuğu Şablonu,
Navbar Template Values,Gezinme Çubuğu Şablon Değerleri,
Navigate to main content,Ana içeriğe git,
Navigation Settings,Gezinme Ayarları,
Need Workspace Manager role to edit private workspace of other users,Diğer kullanıcıların özel çalışma alanlarını düzenlemek için Çalışma Alanı Yöneticisi rolü gerekli.,
Negative Value,Negatif Değer,
Nested set error. Please contact the Administrator.,İç içe küme hatası. Lütfen Yönetici ile iletişime geçin.,
Network Printer Settings,Ağ Yazıcısı Ayarları,
New,Yeni,
New Activity,Yeni Aktivite,
New Address,Yeni Adres,
New Chart,Yeni Grafik,
New Comment on {0}: {1},Yeni Yorum {0}: {1},
New Contact,Yeni Kişi,
New Custom Block,Yeni Özel Blok,
New Custom Print Format,Yeni Yazdırma Formatı,
New Document Form,Yeni Belge Formu,
New Document Shared {0},Yeni Belge Paylaşıldı {0},
New Email,Yeni E-posta,
New Email Account,Yeni E-posta Hesabı,
New Event,Yeni Etkinlik,
New Folder,Yeni Klasör,
New Kanban Board,Yeni Kanban Panosu,
New Links,Yeni Bağlantılar,
New Mention on {0},{0} üzerinde Yeni Bahsedilme,
New Message from Website Contact Page,Web Sitesi İletişim Sayfasından Yeni Mesaj,
New Name,Yeni İsim,
New Notification,Yeni Bildirim,
New Number Card,Yeni Veri Kartı,
New Onboarding,Yeni Modül Tanıtımı,
New Password,Yeni Şifre,
New Print Format Name,Yeni Baskı Formatı Adı,
New Quick List,Yeni Hızlı Liste,
New Report name,Yeni Rapor İsmi,
New Role,Yeni Rol,
