Enabling this will submit documents in background,"Wenn Sie dies aktivieren, werden die Dokumente im Hintergrund gebucht",
Encrypt Backups,Backups verschlüsseln,
End Date,Enddatum,
End Date Field,Enddatumsfeld,
Ended At,Endete am,
Endpoints,Endpunkte,
Ends on,Endet am,
Energy Point,Energiepunkt,
Enqueued By,Eingereiht von,
Enter Form Type,Formulartyp eingeben,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Vorgabewertfelder (Schlüssel) und Werte eingeben. Wenn mehrere Werte für ein Feld hinzugefügt werden, wird der erste verwendet. Diese Standardwerte werden ebenfalls für die ""Übereinstimmung mit""-Berechtigungsregeln verwendet. Um eine Liste der Felder zu sehen, auf ""Formular anpassen"" gehen.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Statische URL-Parameter hier eingeben (z. B. Absender=ERPNext, Benutzername=ERPNext, Passwort=1234 usw.)",
Enter url parameter for message,URL-Parameter für Nachricht eingeben,
Enter url parameter for receiver nos,URL-Parameter für Empfängernummern eingeben,
Error,Fehler,
Error Log,Fehlerprotokoll,
Error Message,Fehlermeldung,
Errors,Fehler,
Event,Ereignis,
Event Category,Ereigniskategorie,
Event Frequency,Ereignis-Häufigkeit,
Event Participants,Veranstaltungsteilnehmer,
Event Reminders,Ereignis Erinnerungen,
Event Type,Ereignistyp,
Everyone,Jeder,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Beispiel: ""Farben"": [""#d1d8dd"", ""#ff5858""]",
Exact Copies,Exakte Kopien,
Example,Beispiel,
"Example: ""/desk""","Beispiel: ""/desk""",
Example: #Tree/Account,Beispiel: #Tree/Account,
Example: 00001,Beispiel: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,"Beispiel: Wenn Sie diesen Wert auf 24:00 setzen, wird ein Benutzer abgemeldet, wenn er 24:00 Stunden lang nicht aktiv ist.",
Example: {{ subject }},Beispiel: {{ subject }},
Excel,Excel,
Exception,Ausnahme,
Execute,Ausführen,
Executive,Exekutive,
Existing Role,Bestehende Rolle,
Expert,Experte,
Expiration time,Ablaufzeit,
Expire Notification On,Mitteilung läuft. ab am,
Expired,Verfallen,
Expires In,Verfällt in,
Expires On,Verfällt am,
Expiry time of QR Code Image Page,Ablaufzeit der QR-Code-Bildseite,
Export,Exportieren,
Export From,Export von,
Export the data without any header notes and column descriptions,Exportieren Sie die Daten ohne Kopfnoten und Spaltenbeschreibungen,
Export without main header,Export ohne Hauptkopfzeile,
Expose Recipients,Empfänger offenlegen,
Expression,Ausdruck,
Expression (old style),Ausdruck (alter Stil),
"Expression, Optional","Ausdruck, Optional",
External Link,Externer Link,
Extra Parameters,Zusätzliche Parameter,
Facebook,Facebook,
Fail,Fehler,
Failed,Fehlgeschlagen,
Failed Emails,Fehlgeschlagene E-Mails,
Failed Job Count,Anzahl fehlgeschlagener Jobs,
Failed Jobs,Fehlgeschlagene Aufträge,
Failed Logins (Last 30 days),Fehlgeschlagene Anmeldungen (Letzte 30 Tage),
Failing Scheduled Jobs (last 7 days),Fehlgeschlagene geplante Aufträge (letzte 7 Tage),
Failure Rate,Fehlerrate,
FavIcon,FavIcon,
Fax,Fax,
Featured,Vorgestellt,
Fetch From,Abrufen von,
Fetch on Save if Empty,"Beim Speichern abrufen, falls leer",
Field,Feld,
Field Description,Feldbeschreibung,
Field Name,Feldname,
Field Type,Feldtyp,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Feld, das den Workflow-Status der Transaktion darstellt (wenn das Feld nicht vorhanden ist, wird ein neues ausgeblendetes benutzerdefiniertes Feld erstellt)",
Field to Track,Zu verfolgendes Feld,
Fieldname,Feldname,
Fields,Felder,
Fields Multicheck,Felder Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Felder, die durch Komma (,) getrennt sind, sind in der ""Suchen nach""-Liste des Suche-Dialogfeldes enthalten.",
Fieldtype,Feldtyp,
File,Datei,
File Information,Dateiinformationen,
File Name,Dateiname,
File Size,Dateigröße,
File Storage,Dateispeicher,
File Type,Dateityp,
File URL,Datei-URL,
Files,Dateien,
Filter Data,Daten filtern,
Filter List,Liste filtern,
Filter Meta,Meta filtern,
Filter Name,Name des Filters,
Filter Values,Werte filtern,
Filtered By,Gefiltert nach,
Filters,Filter,
Filters Configuration,Filterkonfiguration,
Filters Display,Filter anzeigen,
Filters JSON,Filter JSON,
Filters Section,Filterbereich,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filter sind über <code>filters</code> zugänglich.<br><br> Ausgabe als <code>result = [result]</code> oder für <code>data = [columns], [result]</code> alten Stil <code>data = [columns], [result]</code> senden",
Finished,Abgeschlossen,
Finished At,Beendet am,
First Day of the Week,Erster Wochentag,
First Name,Vorname,
First Success Message,Erste Erfolgsmeldung,
Flag,Flagge,
Float,Gleitkommazahl,
Float Precision,Gleitkommapräzision,
Fold,Falz,
Folder,Ordner,
Folder Name,Ordnername,
Folio,Folio,
Font,Schriftart,
Font Properties,Schrifteigenschaften,
Font Size,Schriftgröße,
Fonts,Schriftarten,
Footer,Fußzeile,
"Footer ""Powered By""","Fußzeile ""Powered by""",
Footer Based On,Fußzeile basierend auf,
Footer Content,Inhalt der Fußzeile,
Footer Details,Fußzeile Details,
Footer HTML,Fußzeile HTML,
Footer Image,Fußzeilenbild,
Footer Items,Fußzeilen-Objekte,
Footer Logo,Fußzeile Logo,
Footer Script,Fußzeilenskript,
Footer Template,Fußzeilenvorlage,
Footer Template Values,Werte der Fußzeilenvorlage,
Footer will display correctly only in PDF,Die Fußzeile wird nur in PDF korrekt angezeigt,
For DocType,Für DocType,
For DocType Link / DocType Action,Für DocType Link / DocType-Aktion,
For Document,Für Dokument,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Für ein Verknüpfungsfeld, geben Sie hier den jeweiligen DocType an.
Für Auswahlfeld geben Sie eine Liste von Optionen ein, jede in einer neuen Zeile.",
For User,Für Benutzer,
For Value,Für Wert,
For example: {} Open,Zum Beispiel: {} Öffnen,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Hilfe finden Sie unter <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client-Skript-API und Beispiele</a>",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","Weitere Informationen finden <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">Sie hier</a> .",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",Bei mehreren Adressen geben Sie bitte jede Adresse in einer neuen Zeile ein. z.B. test@test.com ⏎ test1@test.com,
Force,Erzwingen,
Force Re-route to Default View,Umleitung zur Standardansicht erzwingen,
Force Show,Anzeige erzwingen,
Force User to Reset Password,Benutzer zum Zurücksetzen des Kennworts zwingen,
Force Web Capture Mode for Uploads,Web-Capture-Modus für Uploads erzwingen,
Form,Formular,
Form Builder,Formular-Generator,
Form Dict,Formular Dict,
Form Settings,Formulareinstellungen,
Form Tour,Formular-Tour,
Form Tour Step,Formular-Tour-Schritt,
Form URL-Encoded,Formular URL-verschlüsselt,
Format,Formatierung,
Format Data,Daten formatieren,
Forward To Email Address,Weiterleiten an E-Mail-Adresse,
Fraction,Teil,
Fraction Units,Teileinheiten,
Frappe,Frappé,
Frappe Mail,Frappe Mail,
Frappe Support,Frappe Support,
Frequency,Häufigkeit,
Friday,Freitag,
From,Von,
From Date,Von Datum,
From Date Field,Von-Datum-Feld,
From Full Name,Vollständiger Name des Absenders,
From User,Von Benutzer,
Full,Voll,
Full Name,Vollständiger Name,
Full Width,Volle Breite,
Function,Funktion,
GET,GET,
GMail,GMail,
GNU Affero General Public License,GNU Affero General Public License,
GNU General Public License,GNU General Public License,
Gantt,Gantt-Diagramm,
Gender,Geschlecht,
Generate Keys,Schlüssel generieren,
Geoapify,Geoapify,
Geolocation,Geolokalisierung,
Geolocation Settings,Geolokalisierungseinstellungen,
Get Contacts,Kontakte abrufen,
Get a preview of generated names with a series.,Erhalten Sie eine Vorschau der generierten Namen eines Nummernkreises.,
Get notified when an email is received on any of the documents assigned to you.,"Lassen Sie sich benachrichtigen, wenn eine E-Mail zu einem der Ihnen zugewiesenen Dokumente eingeht.",
Get your globally recognized avatar from Gravatar.com,Holen Sie sich Ihren weltweit anerkannten Avatar von Gravatar.com,
Git Branch,Git-Zweig,
GitHub,GitHub,
Global Search DocType,Globale Suche DocType,
Global Search Settings,Globale Sucheinstellungen,
Global Unsubscribe,Global abbestellen,
Go to Page,Zur Seite gehen,
Go to this URL after completing the form,Nach dem Ausfüllen des Formulars diese URL aufrufen,
Google,Google,
Google Analytics ID,Google Analytics-ID,
Google Analytics anonymise IP,Anonymisiere IP-Adressen für Google Analytics,
Google Calendar,Google-Kalender,
Google Calendar Event ID,Google Kalender-Ereignis-ID,
Google Calendar ID,Google Kalender-ID,
Google Contacts,Google Kontakte,
Google Contacts Id,Google-Kontakt-ID,
Google Drive Picker,Google Drive Picker,
Google Drive Picker Enabled,Google Drive Picker aktiviert,
Google Font,Google Font,
Google Meet Link,Google Meet-Link,
Google Settings,Google-Einstellungen,
Google Snippet Preview,Google Snippet-Vorschau,
Grant Type,Grant Typ,
Gray,Grau,
Green,Grün,
Grid Page Length,Raster Seitenlänge,
Group,Gruppe,
Group By,Gruppiere nach,
Group By Based On,Gruppieren nach basierend auf,
Group By Type,Nach Typ gruppieren,
Group Object Class,Gruppenobjektklasse,
HEAD,HEAD,
HERE,HERE,
HH:mm,HH: mm,
HH:mm:ss,HH: mm: ss,
HTML,HTML,
HTML Editor,HTML-Editor,
HTML Page,HTML-Seite,
HTML for header section. Optional,HTML für Kopfzeilen-Bereich. Optional,
Half,Hälfte,
Half Yearly,Halbjährlich,
Half-yearly,Halbjährlich,
Handled Emails,Verarbeitete E-Mails,
Has  Attachment,Hat Anhang,
Has Domain,Hat Domain,
Has Next Condition,Hat nächste Bedingung,
Has Role,hat Rolle,
Has Setup Wizard,Hat einen Setup-Assistenten,
Has Web View,Hat Webansicht,
Header,Kopfzeile,
Header HTML,HTML-Header,
Header Script,Kopfzeilen-Skript,
Header and Breadcrumbs,Kopfzeile und Brotkrümel,
"Header, Robots","Header, Robots",
Headers,Headers,
Heading,Überschrift,
Heatmap,Heatmap,
Help,Hilfe,
Help Article,Hilfeartikel,
Help Articles,Hilfeartikel,
Help Category,Hilfekategorie,
Help Dropdown,Hilfe Dropdown,
Help HTML,HTML-Hilfe,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Hilfe: Um einen Link zu einem anderen Datensatz im System zu erstellen, verwenden Sie ""/app/note/[Name der Notiz]"" als Link URL. (ohne ""http://"" und Domain)",
Helpful,Hilfreich,
Helvetica,Helvetica,
Helvetica Neue,Helvetica Neue,
Hidden,Versteckt,
Hidden Fields,Versteckte Felder,
Hide,Ausblenden,
Hide Block,Block ausblenden,
Hide Border,Rand ausblenden,
Hide Buttons,Buttons ausblenden,
Hide CTA,Aufruf zum Handeln ausblenden,
Hide Copy,Kopie ausblenden,
Hide Custom DocTypes and Reports,Benutzerdefinierte DocTypes und Berichte ausblenden,
Hide Days,Tage ausblenden,
Hide Descendants,Nachkommen ausblenden,
Hide Empty Read-Only Fields,Leere schreibgeschützte Felder ausblenden,
Hide Login,Login ausblenden,
"Hide Previous, Next and Close button on highlight dialog.","Die Schaltflächen Zurück, Weiter und Schließen ausblenden.",
Hide Seconds,Sekunden ausblenden,
"Hide Sidebar, Menu, and Comments","Seitenleiste, Menü und Kommentare ausblenden",
Hide Standard Menu,Standardmenü ausblenden,
Hide descendant records of <b>For Value</b>.,Untergeordnete Datensätze von <b>Für Wert</b> ausblenden.,
Hide footer,Fußzeile ausblenden,
Hide footer in auto email reports,Fußzeile in automatischen E-Mail-Berichten ausblenden,
Hide footer signup,Registrierung in der Fußzeile ausblenden,
Hide navbar,Navigationsleiste ausblenden,
High,Hoch,
Higher priority rule will be applied first,Die Regel mit der höheren Priorität wird zuerst angewendet,
Highlight,Hervorheben,
Home,Startseite,
Home Page,Startseite,
Home Settings,Starteinstellungen,
Hourly,Stündlich,
Hourly Long,Stündlich lang,
Hourly Maintenance,Stündliche Wartung,
Hourly rate limit for generating password reset links,Stündliches Limit zum Generieren von Links zum Zurücksetzen von Passwörtern,
"How should this currency be formatted? If not set, will use system defaults","Wie soll diese Währung formatiert werden? Wenn nichts festgelegt ist, werden die Standardeinstellungen  verwendet",
ID (name) of the entity whose property is to be set,"ID (Name) der Entität, deren Eigenschaft festgelegt werden muss",
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.","IDs dürfen nur alphanumerische Zeichen enthalten, keine Leerzeichen und sollten eindeutig sein.",
IMAP Details,IMAP-Details,
IMAP Folder,IMAP-Ordner,
IP Address,IP Adresse,
Icon,Symbol,
Icon will appear on the button,Symbol wird auf der Schaltfläche angezeigt,
Identity Details,Identitätsdetails,
Idx,Pos,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Wenn eine strikte Benutzerberechtigung aktiviert ist und die Benutzerberechtigung für einen DocType für einen Benutzer definiert ist, werden alle Dokumente, deren Wert der Link leer ist, diesem Benutzer nicht angezeigt",
If Checked workflow status will not override status in list view,"Falls diese Option aktiviert ist, wird der Workflow-Status nicht den Status in der Listenansicht überschreiben",
"If checked, all other workflows become inactive.","Wenn aktiviert, werden alle anderen Workflows inaktiv.",
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive","Wenn aktiviert, werden negative numerische Werte von Währung, Menge oder Anzahl als positiv angezeigt",
"If checked, users will not see the Confirm Access dialog.","Falls diese Option aktiviert ist, werden die Nutzer nicht den ""Zugriff bestätigen"" Dialog zu sehen.",
"If disabled, this role will be removed from all users.","Falls diese Option deaktiviert ist, wird diese Rolle von allen Benutzern entfernt.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","Wenn diese Option aktiviert ist, kann sich der Benutzer mit der Zwei-Faktor-Authentifizierung von jeder IP-Adresse aus anmelden. Dies kann auch für alle Benutzer in den Systemeinstellungen festgelegt werden",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Falls diese Option aktiviert ist, können sich alle Benutzer von jeder IP-Adresse aus mit der Zwei-Faktor-Authentifizierung anmelden. Dies kann auch nur für bestimmte Benutzer in der Benutzerseite festgelegt werden",
"If enabled, changes to the document are tracked and shown in timeline","Falls aktiviert, werden Änderungen am Dokument nachverfolgt und in der Zeitleiste angezeigt",
"If enabled, document views are tracked, this can happen multiple times","Falls aktiviert, wird jede Ansicht eines Dokuments protokolliert",
"If enabled, the document is marked as seen, the first time a user opens it","Wenn diese Option aktiviert ist, wird das Dokument beim ersten Öffnen durch einen Benutzer als gesehen markiert",
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Wenn diese Option aktiviert ist, wird die Benachrichtigung in der Dropdown-Liste Benachrichtigungen in der oberen rechten Ecke der Navigationsleiste angezeigt.",
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","Falls aktiviert, werden Benutzer, die sich von einer eingeschränkten IP-Adresse aus anmelden, nicht zur Zwei-Faktor-Authentifizierung aufgefordert",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Falls aktiviert, werden die Benutzer bei jeder Anmeldung benachrichtigt. Falls nicht aktiviert, werden die Benutzer nur einmal benachrichtigt.",
"If left empty, the default workspace will be the last visited workspace","Wenn Sie keine Angaben machen, wird als Standardarbeitsbereich der zuletzt besuchte Arbeitsbereich verwendet",
If non standard port (e.g. 587),Falls kein Standardport (z.B. 587) verwendet wird,
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",Wenn nicht Standard-Port (zB 587). Versuchen Sie in Google Cloud den Port 2525.,
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","Wenn es sich um einen Nicht-Standard-Port handelt (z. B. POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","Wenn nicht festgelegt, hängt die Genauigkeit der Währung vom Zahlenformat ab",
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.","Wenn diese Option gesetzt ist, können nur Benutzer mit diesen Rollen auf dieses Diagramm zugreifen. Wenn nicht festgelegt, werden die Berechtigungen für den zugehörigen DocType oder Report verwendet.",
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Wenn der Benutzer eine Rolle aktiviert hat, wird er zum „Systembenutzer“. Der „Systembenutzer“ hat Zugriff auf den Desktop",
"If unchecked, the value will always be re-fetched on save.","Wenn diese Option nicht aktiviert ist, wird der Wert beim Speichern immer erneut abgerufen.",
If user is the owner,Wenn der Benutzer der Eigentümer ist,
"If you set this, this Item will come in a drop-down under the selected parent.","Wenn diese Einstellung getroffen wird, erscheint ein Eintrag im Drop-Down-Menü des übergeordneten Vorgangs.",
"If your CSV uses a different delimiter, add that character here, ensuring no spaces or additional characters are included.","Wenn Ihre CSV-Datei ein anderes Trennzeichen verwendet, fügen Sie dieses Zeichen hier ein und achten Sie darauf, dass keine Leerzeichen oder zusätzlichen Zeichen enthalten sind.",
"If your data is in HTML, please copy paste the exact HTML code with the tags.","Wenn Ihre Daten in HTML vorliegen, fügen Sie bitte den genauen HTML-Code mit den Tags ein.",
Ignore User Permissions,Benutzerberechtigungen ignorieren,
Ignore XSS Filter,XSS-Filter ignorieren,
Ignore attachments over this size,Anhänge mit einer Größe über diesem Wert ignorieren,
Ignored Apps,Ignorierte Apps,
Image,Bild,
Image Field,Bildfeld,
Image Height,Bildhöhe,
Image Link,Bildverknüpfung,
Image Width,Bildbreite,
Impersonate,Imitieren,
Implicit,Implizit,
Import,Importieren,
Import File,Datei importieren,
Import File Errors and Warnings,Fehler und Warnungen zur Importdatei,
Import Log,Importprotokoll,
Import Log Preview,Importprotokollvorschau,
Import Preview,Importvorschau,
Import Type,Importtyp,
Import Warnings,Warnungen zum Import,
Import from Google Sheets,Aus Google Sheets importieren,
In Days,In Tagen,
In Filter,Im Filter,
In Global Search,In globaler Suche,
In List Filter,In Listenfilter,
In List View,In der Listenansicht,
In Preview,In der Vorschau,
In Reply To,Als Antwort auf,
In Standard Filter,Im Standard-Filter,
In points. Default is 9.,In Punkten. Standard ist 9.,
In seconds,In Sekunden,
Inbox,Posteingang,
Inbox User,Posteingang Benutzer,
Include Name Field,Feld „Name“ einbeziehen,
Include Search in Top Bar,Suche in die obere Leiste einbinden,
Include Web View Link in Email,Dokument Web View Link per E-Mail senden,
Incoming,Eingehend,
Incoming (POP/IMAP) Settings,Eingehende (POP/IMAP) Einstellungen,
Incoming Emails (Last 7 days),Eingehende E-Mails (Letzte 7 Tage),
Incoming Server,Eingehender Server,
Incoming Settings,Eingehende Einstellungen,
Index,Pos,
Index Web Pages for Search,Webseiten für die Suche indizieren,
Indexing authorization code,Indizierungsberechtigungscode,
Indexing refresh token,Indexierungsaktualisierungstoken,
Indicator,Indikator,
Indicator Color,Indikatorfarbe,
Info,Info,
Initial Sync Count,Anzahl bei der ersten Synchronisation,
InnoDB,InnoDB,
Input existing role name if you would like to extend it with access of another role.,"Geben Sie den Namen der bestehenden Rolle ein, wenn Sie diese um die Berechtigungen einer anderen Rolle erweitern möchten.",
Insert After,Einfügen nach,
Insert New Records,Neue Datensätze einfügen,
Insert Style,Stil einfügen,
Installed Application,Installierte Anwendung,
Installed Applications,Installierte Anwendungen,
Instructions,Anweisungen,
Int,Ganzzahl,
Integration Request,Integration anfordern,
Integrations,Einbindungen,
Integrations can use this field to set email delivery status,"Integrationen können dieses Feld verwenden, um den Status der E-Mail-Zustellung festzulegen",
Inter,Inter,
Interests,Interessen,
Intermediate,Fortgeschritten,
Internal record of document shares,Interne Aufzeichnung von Dokumentfreigaben,
Intro Video URL,Einführungsvideo-URL,
Introduce your company to the website visitor.,Vorstellung des Unternehmens für Besucher der Webseite.,
Introduction,Einleitung,
Introductory information for the Contact Us Page,Einleitende Informationen für die Kontaktseite,
Introspection URI,Introspection URI,
Invalid,Ungültig,
Inverse,Umgekehrt,
Is Active,Ist aktiv(iert),
Is Attachments Folder,Ist Ordner für Anhänge,
Is Billing Contact,Ist Rechnungskontakt,
Is Calendar and Gantt,Hat Kalender und Gantt,
Is Child Table,Ist Untertabelle,
Is Complete,Ist komplett,
Is Completed,Ist Abgeschlossen,
Is Custom,Ist benutzerdefiniert,
Is Custom Field,Ist benutzerdefiniertes Feld,
Is Default,Ist Standard,
Is Dynamic URL?,Ist dynamische URL?,
Is Folder,Ist Ordner,
Is Hidden,Ist versteckt,
Is Home Folder,Ist Ordner für Startseite,
Is Mandatory Field,Ist Pflichtfeld,
Is Optional State,Ist optionaler Status,
Is Primary,Ist primär,
Is Primary Contact,Ist Hauptkontakt,
Is Primary Mobile,Ist primäre Handynummer,
Is Primary Phone,Ist Haupttelefon,
Is Private,Ist Privat,
Is Public,Ist öffentlich,
Is Published Field,Ist Veröffentlicht Feld,
Is Query Report,Ist Abfragebericht,
Is Remote Request?,Ist dies eine Remote-Anfrage?,
Is Single,Ist einzeln,
Is Skipped,Wird übersprungen,
Is Spam,ist Spam,
Is Standard,Ist Standard,
Is Submittable,Ist übertragbar,
Is System Generated,Ist Systemgeneriert,
Is Table,ist eine Tabelle,
Is Table Field,Ist Tabellenfeld,
Is Tree,Ist Baum,
Is Unique,Ist einzigartig,
Is Virtual,Ist virtuell,
Is Your Company Address,Ist Ihre Unternehmensadresse,
Is standard,Ist Standard,
Item Label,Elementbeschriftung,
Item Type,Elementtyp,
JS,JS,
JS Message,JS-Nachricht,
JSON,JSON,
JSON Request Body,JSON-Anfragekörper,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Format: frappe.query_reports['REPORTNAME'] = {},
Javascript,JavaScript,
Jinja,Jinja,
Job ID,Job-ID,
Job Id,Job Id,
Job Info,Jobinfo,
Job Name,Jobname,
Job Status,Jobstatus,
Kanban,Kanban,
Kanban Board,Kanban-Tafel,
Kanban Board Column,Kanban-Tafel Spalte,
Kanban Board Name,Kanban-Tafel Name,
Keep track of all update feeds,Behalten Sie den Überblick über alle Update-Feeds,
Keeps track of all communications,Bewahrt den Überblick über alle Kommunikation,
Key,Schlüssel,
Keyboard Shortcuts,Tastaturkürzel,
Keycloak,Keycloak,
Knowledge Base Contributor,Wissensdatenbank Mitwirker/-in,
Knowledge Base Editor,Wissensdatenbank Bearbeiter/-in,
LDAP Auth,LDAP-Authentifizierung,
LDAP Custom Settings,LDAP-Benutzereinstellungen,
LDAP Email Field,LDAP-E-Mail-Feld,
LDAP First Name Field,LDAP-Vornamen-Feld,
LDAP Group,LDAP-Gruppe,
LDAP Group Field,LDAP-Gruppenfeld,
LDAP Group Mapping,LDAP-Gruppenzuordnung,
LDAP Group Mappings,LDAP-Gruppenzuordnungen,
LDAP Group Member attribute,LDAP-Gruppenmitgliedsattribut,
LDAP Last Name Field,LDAP-Nachname-Feld,
LDAP Middle Name Field,LDAP-Mittlerer Name-Feld,
LDAP Mobile Field,LDAP-Handynummer-Feld,
LDAP Phone Field,LDAP-Telefonfeld,
LDAP Search String,LDAP Suchstring,
LDAP Search and Paths,LDAP-Suche und Pfade,
LDAP Security,LDAP-Sicherheit,
LDAP Server Settings,LDAP-Servereinstellungen,
LDAP Server Url,LDAP-Server-URL,
LDAP Settings,LDAP-Einstellungen,
LDAP User Creation and Mapping,Erstellung und Zuordnung von LDAP-Benutzern,
LDAP Username Field,LDAP-Benutzernamenfeld,
LDAP search path for Groups,LDAP-Suchpfad für Gruppen,
LDAP search path for Users,LDAP-Suchpfad für Benutzer,
Label,Bezeichnung,
Label Help,Bezeichnungshilfe,
Label and Type,Bezeichnung und Typ,
Landing Page,Landing Page,
Language,Sprache,
Language Code,Sprachcode,
Language Name,Sprachname,
Last 10 active users,Letzte 10 aktive Benutzer,
Last Active,Zuletzt aktiv,
Last Execution,Letzte Ausführung,
Last Heartbeat,Letzter Herzschlag,
Last IP,Letzte IP-Adresse,
Last Known Versions,Letzte bekannte Versionen,
Last Login,Letzte Anmeldung,
Last Month,Vergangener Monat,
Last Name,Nachname,
Last Password Reset Date,Datum der letzten Kennwortrücksetzung,
Last Quarter,Vergangenes Quartal,
Last Reset Password Key Generated On,Letzter Schlüssel zum Zurücksetzen des Passworts Erzeugt am,
Last Sync On,Zuletzt synchronisiert am,
Last Synced At,Zuletzt synchronisiert am,
Last Synced On,Zuletzt synchronisiert am,
Last User,Letzter Benutzer,
Last Week,Vergangene Woche,
Last Year,Vergangenes Jahr,
Lead Conversion Time,Konvertierungszeit,
Leave blank to repeat always,"Freilassen, um immer zu wiederholen",
Ledger,Ledger,
Left,Entlassen,
Left Bottom,Links unten,
Left Center,Mitte links,
Legal,Legal,
Length,Länge,
Letter,Letter,
Letter Head,Briefkopf,
Letter Head Based On,Briefkopf basierend auf,
Letter Head Image,Briefkopf Bild,
Letter Head Name,Briefkopf Name,
Letter Head in HTML,Briefkopf in HTML,
Level,Ebene,
License,Lizenz,
License Type,Lizenztyp,
Light,Hell,
Light Blue,Hellblau,
Light Color,Helle Farbe,
Like,Wie,
Like limit,Gefällt mir Limit,
Like limit per hour,Gefällt mir Limit pro Stunde,
Likes,Likes,
Limit,Limit,
Line,Linie,
Link,Verknüpfung,
Link Cards,Verknüpfungs-Karten,
Link Count,Link-Anzahl,
Link Details,Link-Details,
Link DocType,Verknüpfter DocType,
Link Document Type,Verknüpfter Dokumenttyp,
Link Field Results Limit,Max. Anzahl Vorschläge in Verknüpfungsfeld,
Link Fieldname,Name des verknüpften Feldes,
Link Filters,Link-Filter,
Link Name,Verknüpftes Dokument,
Link Title,Bezeichnung des Dokuments,
Link To,Link zu,
Link Type,Linktyp,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)","Pfad, der als Startseite verwendet werden soll. Standardpfade: home, login, products, blog, about, contact",
Link to the page you want to open. Leave blank if you want to make it a group parent.,"Link zur Seite, die Sie öffnen möchten. Lassen Sie das Feld leer, wenn Sie die Seite als übergeordnete Gruppe festlegen möchten.",
Linked,Verknüpft,
Links,Verknüpfungen,
List,Liste,
List / Search Settings,Listen-/Sucheinstellungen,
List Columns,Listenspalten,
List Filter,Listenfilter,
List Settings,Listeneinstellungen,
List View Settings,Einstellungen für die Listenansicht,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Liste als [{ ""label"": _ ( ""Jobs""), ""route"": ""jobs""}]",
"List of email addresses, separated by comma or new line.","Liste der E-Mail-Adressen, durch Komma oder neue Zeile getrennt.",
List of patches executed,Liste der ausgeführten Patches,
List setting message,Meldung zur Listeneinstellung,
Load Balancing,Lastverteilung,
Location,Ort,
Log,Protokoll,
Log API Requests,API-Anfragen protokollieren,
Log Data,Protokolldaten,
Log DocType,Protokoll-DocType,
Log Index,Protokollindex,
Log Setting User,Protokolleinstellungsbenutzer,
Log Settings,Protokolleinstellungen,
Log out,Abmelden,
Login,Anmelden,
Login After,Anmelden nach,
Login Before,Anmelden vor,
Login Methods,Anmeldemethoden,
Login Page,Anmeldeseite,
Login required,Anmeldung erforderlich,
Login with email link,Mit E-Mail-Link anmelden,
Login with email link expiry (in minutes),Gültigkeitsdauer des E-Mail-Links (in Minuten),
Logout,Abmelden,
Logout All Sessions on Password Reset,Bei Kennwortzurücksetzung alle Sitzungen abmelden,
